MES,GRUPO DE ENTREGA,MARCA,TIPO DE LINEA,LINEA,TIPO DE MATERIAL,O.P. NÚMERO,REFERENCIA,DESC. ITEM,DETALLE EXT. 1,DESC. NORMAL DETALLE EXT. 1,DESC. DETALLE EXT. 2,CANT. COMPLETA,FECHA CREACIÓN,DESC. OPERACION,DESC. C.TRABAJO
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-14     ,255,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-16     ,252,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-18     ,164,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-20     ,82,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,11-0602             ,MARFIL,T-22     ,82,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,19-4004             ,NEGRO,T-14     ,276,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,19-4004             ,NEGRO,T-16     ,279,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,19-4004             ,NEGRO,T-18     ,184,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,19-4004             ,NEGRO,T-20     ,92,2026-05-15,CORTE,TRAZO Y CORTE
002 - FEBRERO                                 ,042 - 4NOV2                                   ,003 - YOYO                                    ,005 - ESENCIAL                                ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000100,35054249                                          ,CAMISETA  POLO MANGA CORTA ESENCIAL,19-4004             ,NEGRO,T-22     ,92,2026-05-15,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000104,YY0000715                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,18-1222             ,CAFE MEDIO,T-12     ,299,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000104,YY0000715                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,18-1222             ,CAFE MEDIO,T-14     ,494,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000104,YY0000715                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,18-1222             ,CAFE MEDIO,T-16     ,465,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000104,YY0000715                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,18-1222             ,CAFE MEDIO,T-18     ,283,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000104,YY0000715                                         ,T-SHIRT MANGA CORTA ESTAMPADA OVERSIZED,18-1222             ,CAFE MEDIO,T-20     ,283,2026-05-26,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,002 - TEJIDO PLANO                            ,MOP-00000105,YY0000303                                         ,FALDA TIRO MEDIO EN TABLAS,14-0708             ,ARENA,T-14     ,447,2026-05-19,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,002 - TEJIDO PLANO                            ,MOP-00000105,YY0000303                                         ,FALDA TIRO MEDIO EN TABLAS,14-0708             ,ARENA,T-16     ,418,2026-05-19,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,002 - TEJIDO PLANO                            ,MOP-00000105,YY0000303                                         ,FALDA TIRO MEDIO EN TABLAS,14-0708             ,ARENA,T-18     ,318,2026-05-19,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,002 - TEJIDO PLANO                            ,MOP-00000105,YY0000303                                         ,FALDA TIRO MEDIO EN TABLAS,14-0708             ,ARENA,T-20     ,318,2026-05-19,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,002 - TEJIDO PLANO                            ,MOP-00000105,YY0000303                                         ,FALDA TIRO MEDIO EN TABLAS,14-0708             ,ARENA,T-22     ,209,2026-05-19,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,11-0602             ,MARFIL,T-14     ,706,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,11-0602             ,MARFIL,T-16     ,707,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,11-0602             ,MARFIL,T-18     ,401,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,11-0602             ,MARFIL,T-20     ,401,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,11-0602             ,MARFIL,T-22     ,272,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,18-1222             ,CAFE MEDIO,T-14     ,615,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,18-1222             ,CAFE MEDIO,T-16     ,614,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,18-1222             ,CAFE MEDIO,T-18     ,362,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,18-1222             ,CAFE MEDIO,T-20     ,362,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000106,YY0000315                                         ,BODY MANGA CORTA CUELLO CAMISERO,18-1222             ,CAFE MEDIO,T-22     ,242,2026-05-20,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000107,YY0000271                                         ,FALDA TIRO ALTO LAV CLARO,IND01               ,CLARO,T-14     ,528,2026-05-21,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000107,YY0000271                                         ,FALDA TIRO ALTO LAV CLARO,IND01               ,CLARO,T-16     ,516,2026-05-21,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000107,YY0000271                                         ,FALDA TIRO ALTO LAV CLARO,IND01               ,CLARO,T-18     ,416,2026-05-21,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000107,YY0000271                                         ,FALDA TIRO ALTO LAV CLARO,IND01               ,CLARO,T-20     ,312,2026-05-21,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000107,YY0000271                                         ,FALDA TIRO ALTO LAV CLARO,IND01               ,CLARO,T-22     ,208,2026-05-21,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,004 - ESENCIAL MODA                           ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000109,YY0000312                                         ,BODY  MANGA SISA ESENCIAL MODA,19-4024             ,AZUL OSCURO,T-14     ,641,2026-05-22,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,004 - ESENCIAL MODA                           ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000109,YY0000312                                         ,BODY  MANGA SISA ESENCIAL MODA,19-4024             ,AZUL OSCURO,T-16     ,621,2026-05-22,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,004 - ESENCIAL MODA                           ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000109,YY0000312                                         ,BODY  MANGA SISA ESENCIAL MODA,19-4024             ,AZUL OSCURO,T-18     ,378,2026-05-22,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,004 - ESENCIAL MODA                           ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000109,YY0000312                                         ,BODY  MANGA SISA ESENCIAL MODA,19-4024             ,AZUL OSCURO,T-20     ,369,2026-05-22,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,004 - ESENCIAL MODA                           ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000109,YY0000312                                         ,BODY  MANGA SISA ESENCIAL MODA,19-4024             ,AZUL OSCURO,T-22     ,126,2026-05-22,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000111,YY0000490                                         ,BODY MANGA SISA COSTILLERO,11-0602             ,MARFIL,T-14     ,519,2026-05-21,CORTE                                   ,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000111,YY0000490                                         ,BODY MANGA SISA COSTILLERO,11-0602             ,MARFIL,T-16     ,511,2026-05-21,CORTE                                   ,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000111,YY0000490                                         ,BODY MANGA SISA COSTILLERO,11-0602             ,MARFIL,T-18     ,308,2026-05-21,CORTE                                   ,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000111,YY0000490                                         ,BODY MANGA SISA COSTILLERO,11-0602             ,MARFIL,T-20     ,308,2026-05-21,CORTE                                   ,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000111,YY0000490                                         ,BODY MANGA SISA COSTILLERO,11-0602             ,MARFIL,T-22     ,205,2026-05-21,CORTE                                   ,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000112,YY0000654                                         ,BODY MANGA CORTA CON SESGOS EN CONTRASTE,19-4004             ,NEGRO,T-14     ,556,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000112,YY0000654                                         ,BODY MANGA CORTA CON SESGOS EN CONTRASTE,19-4004             ,NEGRO,T-16     ,553,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000112,YY0000654                                         ,BODY MANGA CORTA CON SESGOS EN CONTRASTE,19-4004             ,NEGRO,T-18     ,332,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000112,YY0000654                                         ,BODY MANGA CORTA CON SESGOS EN CONTRASTE,19-4004             ,NEGRO,T-20     ,330,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,031 - 3AGO3                                   ,003 - YOYO                                    ,008 - MODA                                    ,016 - TOP -BODY                               ,001 - TEJIDO PUNTO                            ,MOP-00000112,YY0000654                                         ,BODY MANGA CORTA CON SESGOS EN CONTRASTE,19-4004             ,NEGRO,T-22     ,220,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000115,YY0000289                                         ,BUZO ABIERTO CON SESGOS Y MOÑOS EN MANGA,19-1940             ,VINOTINTO,T-10     ,110,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000115,YY0000289                                         ,BUZO ABIERTO CON SESGOS Y MOÑOS EN MANGA,19-1940             ,VINOTINTO,T-12     ,195,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000115,YY0000289                                         ,BUZO ABIERTO CON SESGOS Y MOÑOS EN MANGA,19-1940             ,VINOTINTO,T-14     ,220,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000115,YY0000289                                         ,BUZO ABIERTO CON SESGOS Y MOÑOS EN MANGA,19-1940             ,VINOTINTO,T-16     ,220,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000115,YY0000289                                         ,BUZO ABIERTO CON SESGOS Y MOÑOS EN MANGA,19-1940             ,VINOTINTO,T-18     ,165,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,004 - SOBRETODOS                              ,001 - TEJIDO PUNTO                            ,MOP-00000115,YY0000289                                         ,BUZO ABIERTO CON SESGOS Y MOÑOS EN MANGA,19-1940             ,VINOTINTO,T-20     ,165,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000118,YY0000290                                         ,BLUSA MANGA CORTA CUELLO SPORT CONTRASTE,13-1008             ,KAKI,T-14     ,340,2026-06-04,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000118,YY0000290                                         ,BLUSA MANGA CORTA CUELLO SPORT CONTRASTE,13-1008             ,KAKI,T-16     ,325,2026-06-04,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000118,YY0000290                                         ,BLUSA MANGA CORTA CUELLO SPORT CONTRASTE,13-1008             ,KAKI,T-18     ,195,2026-06-04,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000118,YY0000290                                         ,BLUSA MANGA CORTA CUELLO SPORT CONTRASTE,13-1008             ,KAKI,T-20     ,195,2026-06-04,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,002 - BLUSA-CAMISA,002 - TEJIDO PLANO                            ,MOP-00000118,YY0000290                                         ,BLUSA MANGA CORTA CUELLO SPORT CONTRASTE,13-1008             ,KAKI,T-22     ,127,2026-06-04,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000120,YY0004404                                         ,BERMUDA TIRO BAJO LAVADO CLARO,IND01               ,CLARO,T-12     ,405,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000120,YY0004404                                         ,BERMUDA TIRO BAJO LAVADO CLARO,IND01               ,CLARO,T-14     ,405,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000120,YY0004404                                         ,BERMUDA TIRO BAJO LAVADO CLARO,IND01               ,CLARO,T-16     ,402,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000120,YY0004404                                         ,BERMUDA TIRO BAJO LAVADO CLARO,IND01               ,CLARO,T-18     ,302,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000120,YY0004404                                         ,BERMUDA TIRO BAJO LAVADO CLARO,IND01               ,CLARO,T-20     ,302,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,003 - CORTOS                                  ,005 - DENIM                                   ,MOP-00000120,YY0004404                                         ,BERMUDA TIRO BAJO LAVADO CLARO,IND01               ,CLARO,T-22     ,200,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000123,YY0000302                                         ,PANTALON TIRO ALTO  CON HILADILLA EN COS,19-1940             ,VINOTINTO,T-10     ,178,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000123,YY0000302                                         ,PANTALON TIRO ALTO  CON HILADILLA EN COS,19-1940             ,VINOTINTO,T-12     ,496,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000123,YY0000302                                         ,PANTALON TIRO ALTO  CON HILADILLA EN COS,19-1940             ,VINOTINTO,T-14     ,574,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000123,YY0000302                                         ,PANTALON TIRO ALTO  CON HILADILLA EN COS,19-1940             ,VINOTINTO,T-16     ,574,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000123,YY0000302                                         ,PANTALON TIRO ALTO  CON HILADILLA EN COS,19-1940             ,VINOTINTO,T-18     ,350,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000123,YY0000302                                         ,PANTALON TIRO ALTO  CON HILADILLA EN COS,19-1940             ,VINOTINTO,T-20     ,264,2026-05-25,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,001 - TEJIDO PUNTO                            ,MOP-00000124,YY0000305                                         ,VESTIDO MANGA CORTA CUELLO EN RECTILINEO,18-1222             ,CAFE MEDIO,T-12     ,195,2026-06-02,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,001 - TEJIDO PUNTO                            ,MOP-00000124,YY0000305                                         ,VESTIDO MANGA CORTA CUELLO EN RECTILINEO,18-1222             ,CAFE MEDIO,T-14     ,400,2026-06-02,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,001 - TEJIDO PUNTO                            ,MOP-00000124,YY0000305                                         ,VESTIDO MANGA CORTA CUELLO EN RECTILINEO,18-1222             ,CAFE MEDIO,T-16     ,407,2026-06-02,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,001 - TEJIDO PUNTO                            ,MOP-00000124,YY0000305                                         ,VESTIDO MANGA CORTA CUELLO EN RECTILINEO,18-1222             ,CAFE MEDIO,T-18     ,286,2026-06-02,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,001 - TEJIDO PUNTO                            ,MOP-00000124,YY0000305                                         ,VESTIDO MANGA CORTA CUELLO EN RECTILINEO,18-1222             ,CAFE MEDIO,T-20     ,297,2026-06-02,CORTE,TRAZO Y CORTE
008 - AGOSTO                                  ,029 - 3AGO1                                   ,003 - YOYO                                    ,008 - MODA                                    ,010 - PRENDAS DE MODA                         ,001 - TEJIDO PUNTO                            ,MOP-00000124,YY0000305                                         ,VESTIDO MANGA CORTA CUELLO EN RECTILINEO,18-1222             ,CAFE MEDIO,T-22     ,195,2026-06-02,CORTE,TRAZO Y CORTE
009 - SEPTIEMBRE                              ,033 - 3SEP1                                   ,003 - YOYO                                    ,008 - MODA                                    ,008 - PANTALONES                              ,001 - TEJIDO PUNTO                            ,MOP-00000125,YY0000319                                         ,PANTALON MODA CON MOÑOS EN COSTADO,12-0304             ,MARFIL,T-10     ,173,2026-06-05,CORTE,TRAZO Y CORTE
