MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,DESC. EXTENSION 1,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
STOP,MOP-00000198,ST0004981                                         ,29-3AGO1,08-AGOSTO,ST0004981 - IND03 - 019  RETROJEAN LEVANTACOL INDIGO T-12,STOP CEDI,En elaboración,UND ,660,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,19,T-12     ,0.0,CERRADO
STOP,MOP-00000198,ST0004981                                         ,29-3AGO1,08-AGOSTO,ST0004981 - IND03 - 020  RETROJEAN LEVANTACOL INDIGO T-14,STOP CEDI,En elaboración,UND ,330,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,20,T-14     ,0.0,CERRADO
STOP,MOP-00000198,ST0004981                                         ,29-3AGO1,08-AGOSTO,ST0004981 - IND03 - 021  RETROJEAN LEVANTACOL INDIGO T-16,STOP CEDI,En elaboración,UND ,165,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,21,T-16     ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 11-0602 - 002  CAMISETA MANGA CORTA CREMA T-XS,STOP CEDI,En elaboración,UND ,147,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 11-0602 - 003  CAMISETA MANGA CORTA CREMA T-S,STOP CEDI,En elaboración,UND ,588,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 11-0602 - 004  CAMISETA MANGA CORTA CREMA T-M,STOP CEDI,En elaboración,UND ,735,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 11-0602 - 005  CAMISETA MANGA CORTA CREMA T-L,STOP CEDI,En elaboración,UND ,588,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 11-0602 - 006  CAMISETA MANGA CORTA CREMA T-XL,STOP CEDI,En elaboración,UND ,441,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 14-4112 - 002  CAMISETA MANGA CORTA AZUL T-XS,STOP CEDI,En elaboración,UND ,147,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 14-4112 - 003  CAMISETA MANGA CORTA AZUL T-S,STOP CEDI,En elaboración,UND ,588,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 14-4112 - 004  CAMISETA MANGA CORTA AZUL T-M,STOP CEDI,En elaboración,UND ,735,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 14-4112 - 005  CAMISETA MANGA CORTA AZUL T-L,STOP CEDI,En elaboración,UND ,588,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000199,ST0000364                                         ,29-3AGO1,08-AGOSTO,ST0000364 - 14-4112 - 006  CAMISETA MANGA CORTA AZUL T-XL,STOP CEDI,En elaboración,UND ,441,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-05,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000200,ST0004579                                         ,21-2JUN1,06-JUNIO,ST0004579 - 11-0602 - 014  PANTALÓN T/ALTO CON CREMA T-6,STOP CEDI,Aprobado,UND ,469,483,0,483,2026-07-08,01-2026,018-INDIE SUMMER,2026-05-26,2026-06-03,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000200,ST0004579                                         ,21-2JUN1,06-JUNIO,ST0004579 - 11-0602 - 016  PANTALÓN T/ALTO CON CREMA T-8,STOP CEDI,Aprobado,UND ,625,685,0,685,2026-07-08,01-2026,018-INDIE SUMMER,2026-05-26,2026-06-03,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000200,ST0004579                                         ,21-2JUN1,06-JUNIO,ST0004579 - 11-0602 - 018  PANTALÓN T/ALTO CON CREMA T-10,STOP CEDI,Aprobado,UND ,625,652,0,652,2026-07-08,01-2026,018-INDIE SUMMER,2026-05-26,2026-06-03,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000200,ST0004579                                         ,21-2JUN1,06-JUNIO,ST0004579 - 11-0602 - 019  PANTALÓN T/ALTO CON CREMA T-12,STOP CEDI,Aprobado,UND ,465,482,0,482,2026-07-08,01-2026,018-INDIE SUMMER,2026-05-26,2026-06-03,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000200,ST0004579                                         ,21-2JUN1,06-JUNIO,ST0004579 - 11-0602 - 020  PANTALÓN T/ALTO CON CREMA T-14,STOP CEDI,Aprobado,UND ,313,313,0,313,2026-07-08,01-2026,018-INDIE SUMMER,2026-05-26,2026-06-03,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 19-1230 - 002  BODY MANGA LARGA CAFE T-XS,STOP CEDI,En elaboración,UND ,92,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 19-1230 - 003  BODY MANGA LARGA CAFE T-S,STOP CEDI,En elaboración,UND ,277,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 19-1230 - 004  BODY MANGA LARGA CAFE T-M,STOP CEDI,En elaboración,UND ,369,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 19-1230 - 005  BODY MANGA LARGA CAFE T-L,STOP CEDI,En elaboración,UND ,277,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 19-1230 - 006  BODY MANGA LARGA CAFE T-XL,STOP CEDI,En elaboración,UND ,185,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 14-4112 - 002  BODY MANGA LARGA AZUL T-XS,STOP CEDI,En elaboración,UND ,62,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 14-4112 - 003  BODY MANGA LARGA AZUL T-S,STOP CEDI,En elaboración,UND ,185,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 14-4112 - 004  BODY MANGA LARGA AZUL T-M,STOP CEDI,En elaboración,UND ,246,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 14-4112 - 005  BODY MANGA LARGA AZUL T-L,STOP CEDI,En elaboración,UND ,185,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000201,ST0000766                                         ,29-3AGO1,08-AGOSTO,ST0000766 - 14-4112 - 006  BODY MANGA LARGA AZUL T-XL,STOP CEDI,En elaboración,UND ,123,0,0,0,2026-07-22,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000202,ST0000360                                         ,30-3AGO2,08-AGOSTO,ST0000360 - 11-0602 - 002  CAMISA MANGA 3/4 OJA CREMA T-XS,STOP CEDI,En elaboración,UND ,200,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000202,ST0000360                                         ,30-3AGO2,08-AGOSTO,ST0000360 - 11-0602 - 003  CAMISA MANGA 3/4 OJA CREMA T-S,STOP CEDI,En elaboración,UND ,400,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000202,ST0000360                                         ,30-3AGO2,08-AGOSTO,ST0000360 - 11-0602 - 004  CAMISA MANGA 3/4 OJA CREMA T-M,STOP CEDI,En elaboración,UND ,600,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000202,ST0000360                                         ,30-3AGO2,08-AGOSTO,ST0000360 - 11-0602 - 005  CAMISA MANGA 3/4 OJA CREMA T-L,STOP CEDI,En elaboración,UND ,400,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000202,ST0000360                                         ,30-3AGO2,08-AGOSTO,ST0000360 - 11-0602 - 006  CAMISA MANGA 3/4 OJA CREMA T-XL,STOP CEDI,En elaboración,UND ,400,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000203,ST0000362                                         ,30-3AGO2,08-AGOSTO,ST0000362 - 19-1215 - 002  CAMISA MANGA LARGA B CAFE T-XS,STOP CEDI,En elaboración,UND ,154,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000203,ST0000362                                         ,30-3AGO2,08-AGOSTO,ST0000362 - 19-1215 - 003  CAMISA MANGA LARGA B CAFE T-S,STOP CEDI,En elaboración,UND ,462,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000203,ST0000362                                         ,30-3AGO2,08-AGOSTO,ST0000362 - 19-1215 - 004  CAMISA MANGA LARGA B CAFE T-M,STOP CEDI,En elaboración,UND ,615,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000203,ST0000362                                         ,30-3AGO2,08-AGOSTO,ST0000362 - 19-1215 - 005  CAMISA MANGA LARGA B CAFE T-L,STOP CEDI,En elaboración,UND ,462,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000203,ST0000362                                         ,30-3AGO2,08-AGOSTO,ST0000362 - 19-1215 - 006  CAMISA MANGA LARGA B CAFE T-XL,STOP CEDI,En elaboración,UND ,308,0,0,0,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-26,2026-06-03,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 11-0602 - 002  TOP MANGA CORTA CUEL CREMA T-XS,STOP CEDI,Aprobado,UND ,135,106,0,106,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 11-0602 - 003  TOP MANGA CORTA CUEL CREMA T-S,STOP CEDI,Aprobado,UND ,541,435,0,435,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 11-0602 - 004  TOP MANGA CORTA CUEL CREMA T-M,STOP CEDI,Aprobado,UND ,676,577,0,577,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 11-0602 - 005  TOP MANGA CORTA CUEL CREMA T-L,STOP CEDI,Aprobado,UND ,406,318,0,318,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 11-0602 - 006  TOP MANGA CORTA CUEL CREMA T-XL,STOP CEDI,Aprobado,UND ,541,424,0,424,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 17-1142 - 002  TOP MANGA CORTA CUEL CAFE T-XS,STOP CEDI,Aprobado,UND ,135,116,0,116,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 17-1142 - 003  TOP MANGA CORTA CUEL CAFE T-S,STOP CEDI,Aprobado,UND ,541,470,0,470,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 17-1142 - 004  TOP MANGA CORTA CUEL CAFE T-M,STOP CEDI,Aprobado,UND ,676,591,0,591,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 17-1142 - 005  TOP MANGA CORTA CUEL CAFE T-L,STOP CEDI,Aprobado,UND ,406,348,0,348,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000204,ST0000374                                         ,30-3AGO2,08-AGOSTO,ST0000374 - 17-1142 - 006  TOP MANGA CORTA CUEL CAFE T-XL,STOP CEDI,Aprobado,UND ,541,464,0,464,2026-07-29,01-2026,003-ESPIRITU SALVAJE,2026-05-27,2026-05-29,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000205,ST0000326                                         ,31-3AGO3,08-AGOSTO,ST0000326 - IND01 - 014  VAQUERO TIRO ALTO LA INDIGO T-6,STOP CEDI,Comprometido,UND ,574,574,0,574,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000205,ST0000326                                         ,31-3AGO3,08-AGOSTO,ST0000326 - IND01 - 016  VAQUERO TIRO ALTO LA INDIGO T-8,STOP CEDI,Comprometido,UND ,717,717,0,717,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000205,ST0000326                                         ,31-3AGO3,08-AGOSTO,ST0000326 - IND01 - 018  VAQUERO TIRO ALTO LA INDIGO T-10,STOP CEDI,Comprometido,UND ,717,717,0,717,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000205,ST0000326                                         ,31-3AGO3,08-AGOSTO,ST0000326 - IND01 - 019  VAQUERO TIRO ALTO LA INDIGO T-12,STOP CEDI,Comprometido,UND ,574,574,0,574,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000205,ST0000326                                         ,31-3AGO3,08-AGOSTO,ST0000326 - IND01 - 020  VAQUERO TIRO ALTO LA INDIGO T-14,STOP CEDI,Comprometido,UND ,430,430,0,430,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000205,ST0000326                                         ,31-3AGO3,08-AGOSTO,ST0000326 - IND01 - 021  VAQUERO TIRO ALTO LA INDIGO T-16,STOP CEDI,Comprometido,UND ,287,287,0,287,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,21,T-16     ,0.0,INCOMPLETO
STOP,MOP-00000206,ST0000329                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000329 - 11-0601 - 013  RETROJTIRO ALTO BLAN BLANCO T-5,STOP CEDI,Aprobado,UND ,300,307,0,307,2026-08-05,01-2026,021-WILD BAMBI,2026-05-27,2026-06-01,1,COLORES  ,1,13,T-5      ,0.0,INCOMPLETO
STOP,MOP-00000206,ST0000329                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000329 - 11-0601 - 014  RETROJTIRO ALTO BLAN BLANCO T-6,STOP CEDI,Aprobado,UND ,450,395,0,395,2026-08-05,01-2026,021-WILD BAMBI,2026-05-27,2026-06-01,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
STOP,MOP-00000206,ST0000329                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000329 - 11-0601 - 016  RETROJTIRO ALTO BLAN BLANCO T-8,STOP CEDI,Aprobado,UND ,750,681,0,681,2026-08-05,01-2026,021-WILD BAMBI,2026-05-27,2026-06-01,1,COLORES  ,1,16,T-8      ,0.0,INCOMPLETO
STOP,MOP-00000206,ST0000329                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000329 - 11-0601 - 018  RETROJTIRO ALTO BLAN BLANCO T-10,STOP CEDI,Aprobado,UND ,750,706,0,706,2026-08-05,01-2026,021-WILD BAMBI,2026-05-27,2026-06-01,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000206,ST0000329                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000329 - 11-0601 - 019  RETROJTIRO ALTO BLAN BLANCO T-12,STOP CEDI,Aprobado,UND ,450,401,0,401,2026-08-05,01-2026,021-WILD BAMBI,2026-05-27,2026-06-01,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000206,ST0000329                                         ,35-3SEP3,09-SEPTIEMBRE,ST0000329 - 11-0601 - 020  RETROJTIRO ALTO BLAN BLANCO T-14,STOP CEDI,Aprobado,UND ,300,307,0,307,2026-08-05,01-2026,021-WILD BAMBI,2026-05-27,2026-06-01,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000207,ST0000361                                         ,31-3AGO3,08-AGOSTO,ST0000361 - 19-4004 - 002  CAMISA MANGA CORTA E NEGRO T-XS,STOP CEDI,Comprometido,UND ,154,154,0,154,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000207,ST0000361                                         ,31-3AGO3,08-AGOSTO,ST0000361 - 19-4004 - 003  CAMISA MANGA CORTA E NEGRO T-S,STOP CEDI,Comprometido,UND ,462,462,0,462,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000207,ST0000361                                         ,31-3AGO3,08-AGOSTO,ST0000361 - 19-4004 - 004  CAMISA MANGA CORTA E NEGRO T-M,STOP CEDI,Comprometido,UND ,615,615,0,615,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000207,ST0000361                                         ,31-3AGO3,08-AGOSTO,ST0000361 - 19-4004 - 005  CAMISA MANGA CORTA E NEGRO T-L,STOP CEDI,Comprometido,UND ,462,462,0,462,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000207,ST0000361                                         ,31-3AGO3,08-AGOSTO,ST0000361 - 19-4004 - 006  CAMISA MANGA CORTA E NEGRO T-XL,STOP CEDI,Comprometido,UND ,308,308,0,308,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000208,ST0000640                                         ,31-3AGO3,08-AGOSTO,ST0000640 - IND07 - 002  CAMISA MANGA LARGA INDIGO T-XS,STOP CEDI,Aprobado,UND ,138,154,0,154,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000208,ST0000640                                         ,31-3AGO3,08-AGOSTO,ST0000640 - IND07 - 003  CAMISA MANGA LARGA INDIGO T-S,STOP CEDI,Aprobado,UND ,415,464,0,464,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000208,ST0000640                                         ,31-3AGO3,08-AGOSTO,ST0000640 - IND07 - 004  CAMISA MANGA LARGA INDIGO T-M,STOP CEDI,Aprobado,UND ,554,620,0,620,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000208,ST0000640                                         ,31-3AGO3,08-AGOSTO,ST0000640 - IND07 - 005  CAMISA MANGA LARGA INDIGO T-L,STOP CEDI,Aprobado,UND ,415,462,0,462,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000208,ST0000640                                         ,31-3AGO3,08-AGOSTO,ST0000640 - IND07 - 006  CAMISA MANGA LARGA INDIGO T-XL,STOP CEDI,Aprobado,UND ,277,308,0,308,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000209,ST0000845                                         ,31-3AGO3,08-AGOSTO,ST0000845 - 18-3919 - 002  CAMISETA MANGA CORTA AZUL T-XS,STOP CEDI,Aprobado,UND ,177,209,0,209,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000209,ST0000845                                         ,31-3AGO3,08-AGOSTO,ST0000845 - 18-3919 - 003  CAMISETA MANGA CORTA AZUL T-S,STOP CEDI,Aprobado,UND ,531,580,0,580,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000209,ST0000845                                         ,31-3AGO3,08-AGOSTO,ST0000845 - 18-3919 - 004  CAMISETA MANGA CORTA AZUL T-M,STOP CEDI,Aprobado,UND ,708,774,0,774,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000209,ST0000845                                         ,31-3AGO3,08-AGOSTO,ST0000845 - 18-3919 - 005  CAMISETA MANGA CORTA AZUL T-L,STOP CEDI,Aprobado,UND ,531,575,0,575,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000209,ST0000845                                         ,31-3AGO3,08-AGOSTO,ST0000845 - 18-3919 - 006  CAMISETA MANGA CORTA AZUL T-XL,STOP CEDI,Aprobado,UND ,354,382,0,382,2026-08-05,01-2026,004-INSTINTO ANIMAL,2026-05-27,2026-06-04,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000210,15001904                                          ,32-3AGO4,08-AGOSTO,15001904 - 16-1407 - 016  BERMUDA T/ALTO ESENC CAFE T-8,STOP CEDI,En elaboración,UND ,50,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,COLORES  ,1,16,T-8      ,0.0,CERRADO
STOP,MOP-00000210,15001904                                          ,32-3AGO4,08-AGOSTO,15001904 - 16-1407 - 018  BERMUDA T/ALTO ESENC CAFE T-10,STOP CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,COLORES  ,1,18,T-10     ,0.0,CERRADO
STOP,MOP-00000210,15001904                                          ,32-3AGO4,08-AGOSTO,15001904 - 16-1407 - 019  BERMUDA T/ALTO ESENC CAFE T-12,STOP CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,COLORES  ,1,19,T-12     ,0.0,CERRADO
